masco_code,masco_code_printed,role_title,source_parent_group_code,flexible_role,profile_text
412101,4121-01,Office Secretary Grade N29,4121,False,"Office Secretary Grade N29. use typewriters, personal computers or other word-processing equipment to transcribe correspondence and other documents, check and format documents prepared by other staff, deal with incoming and outgoing mail, screen requests for meetings or appointments, and perform a variety of administrative support tasks.. checking, formatting and transcribing correspondence, minutes and reports from dictation, electronic documents or written drafts to conform to office standards using the typewriter or other word processing equipment. using various computer software packages including spreadsheets to provide administrative support. dealing with incoming or outgoing mail. checking, recording and distributing mail, correspondence and documents. screening requests for meetings or appointments and helping to organise meetings. screening and recording leave and other staff members’ entitlements. organising and supervising filing systems. dealing with routine correspondence. taking shorthand, typing and managing file movement. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
412102,4121-02,Assistant Office Secretary Grade N19,4121,False,"Assistant Office Secretary Grade N19. use typewriters, personal computers or other word-processing equipment to transcribe correspondence and other documents, check and format documents prepared by other staff, deal with incoming and outgoing mail, screen requests for meetings or appointments, and perform a variety of administrative support tasks.. checking, formatting and transcribing correspondence, minutes and reports from dictation, electronic documents or written drafts to conform to office standards using the typewriter or other word processing equipment. using various computer software packages including spreadsheets to provide administrative support. dealing with incoming or outgoing mail. checking, recording and distributing mail, correspondence and documents. screening requests for meetings or appointments and helping to organise meetings. screening and recording leave and other staff members’ entitlements. organising and supervising filing systems. dealing with routine correspondence. taking shorthand, typing and managing file movement. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
412103,4121-03,Administrative Assistant (Secretarial) Grade 21,4121,False,"Administrative Assistant (Secretarial) Grade 21. use typewriters, personal computers or other word-processing equipment to transcribe correspondence and other documents, check and format documents prepared by other staff, deal with incoming and outgoing mail, screen requests for meetings or appointments, and perform a variety of administrative support tasks.. checking, formatting and transcribing correspondence, minutes and reports from dictation, electronic documents or written drafts to conform to office standards using the typewriter or other word processing equipment. using various computer software packages including spreadsheets to provide administrative support. dealing with incoming or outgoing mail. checking, recording and distributing mail, correspondence and documents. screening requests for meetings or appointments and helping to organise meetings. screening and recording leave and other staff members’ entitlements. organising and supervising filing systems. dealing with routine correspondence. taking shorthand, typing and managing file movement. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
412104,4121-04,Executive Assistant (Secretarial) Grade 3,4121,False,"Executive Assistant (Secretarial) Grade 3. use typewriters, personal computers or other word-processing equipment to transcribe correspondence and other documents, check and format documents prepared by other staff, deal with incoming and outgoing mail, screen requests for meetings or appointments, and perform a variety of administrative support tasks.. checking, formatting and transcribing correspondence, minutes and reports from dictation, electronic documents or written drafts to conform to office standards using the typewriter or other word processing equipment. using various computer software packages including spreadsheets to provide administrative support. dealing with incoming or outgoing mail. checking, recording and distributing mail, correspondence and documents. screening requests for meetings or appointments and helping to organise meetings. screening and recording leave and other staff members’ entitlements. organising and supervising filing systems. dealing with routine correspondence. taking shorthand, typing and managing file movement. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
412105,4121-05,Secretarial Administrative Assistant,4121,False,"Secretarial Administrative Assistant. use typewriters, personal computers or other word-processing equipment to transcribe correspondence and other documents, check and format documents prepared by other staff, deal with incoming and outgoing mail, screen requests for meetings or appointments, and perform a variety of administrative support tasks.. checking, formatting and transcribing correspondence, minutes and reports from dictation, electronic documents or written drafts to conform to office standards using the typewriter or other word processing equipment. using various computer software packages including spreadsheets to provide administrative support. dealing with incoming or outgoing mail. checking, recording and distributing mail, correspondence and documents. screening requests for meetings or appointments and helping to organise meetings. screening and recording leave and other staff members’ entitlements. organising and supervising filing systems. dealing with routine correspondence. taking shorthand, typing and managing file movement. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
412106,4121-06,Administrative Assistant (Secretarial),4121,False,"Administrative Assistant (Secretarial). use typewriters, personal computers or other word-processing equipment to transcribe correspondence and other documents, check and format documents prepared by other staff, deal with incoming and outgoing mail, screen requests for meetings or appointments, and perform a variety of administrative support tasks.. checking, formatting and transcribing correspondence, minutes and reports from dictation, electronic documents or written drafts to conform to office standards using the typewriter or other word processing equipment. using various computer software packages including spreadsheets to provide administrative support. dealing with incoming or outgoing mail. checking, recording and distributing mail, correspondence and documents. screening requests for meetings or appointments and helping to organise meetings. screening and recording leave and other staff members’ entitlements. organising and supervising filing systems. dealing with routine correspondence. taking shorthand, typing and managing file movement. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
412107,4121-07,Secretary,4121,True,"Secretary. use typewriters, personal computers or other word-processing equipment to transcribe correspondence and other documents, check and format documents prepared by other staff, deal with incoming and outgoing mail, screen requests for meetings or appointments, and perform a variety of administrative support tasks.. checking, formatting and transcribing correspondence, minutes and reports from dictation, electronic documents or written drafts to conform to office standards using the typewriter or other word processing equipment. using various computer software packages including spreadsheets to provide administrative support. dealing with incoming or outgoing mail. checking, recording and distributing mail, correspondence and documents. screening requests for meetings or appointments and helping to organise meetings. screening and recording leave and other staff members’ entitlements. organising and supervising filing systems. dealing with routine correspondence. taking shorthand, typing and managing file movement. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
412108,4121-08,Confidential Secretary,4121,False,"Confidential Secretary. use typewriters, personal computers or other word-processing equipment to transcribe correspondence and other documents, check and format documents prepared by other staff, deal with incoming and outgoing mail, screen requests for meetings or appointments, and perform a variety of administrative support tasks.. checking, formatting and transcribing correspondence, minutes and reports from dictation, electronic documents or written drafts to conform to office standards using the typewriter or other word processing equipment. using various computer software packages including spreadsheets to provide administrative support. dealing with incoming or outgoing mail. checking, recording and distributing mail, correspondence and documents. screening requests for meetings or appointments and helping to organise meetings. screening and recording leave and other staff members’ entitlements. organising and supervising filing systems. dealing with routine correspondence. taking shorthand, typing and managing file movement. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
412109,4121-09,Stenography Secretary,4121,False,"Stenography Secretary. use typewriters, personal computers or other word-processing equipment to transcribe correspondence and other documents, check and format documents prepared by other staff, deal with incoming and outgoing mail, screen requests for meetings or appointments, and perform a variety of administrative support tasks.. checking, formatting and transcribing correspondence, minutes and reports from dictation, electronic documents or written drafts to conform to office standards using the typewriter or other word processing equipment. using various computer software packages including spreadsheets to provide administrative support. dealing with incoming or outgoing mail. checking, recording and distributing mail, correspondence and documents. screening requests for meetings or appointments and helping to organise meetings. screening and recording leave and other staff members’ entitlements. organising and supervising filing systems. dealing with routine correspondence. taking shorthand, typing and managing file movement. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
412110,4121-10,Sales Secretary,4121,False,"Sales Secretary. use typewriters, personal computers or other word-processing equipment to transcribe correspondence and other documents, check and format documents prepared by other staff, deal with incoming and outgoing mail, screen requests for meetings or appointments, and perform a variety of administrative support tasks.. checking, formatting and transcribing correspondence, minutes and reports from dictation, electronic documents or written drafts to conform to office standards using the typewriter or other word processing equipment. using various computer software packages including spreadsheets to provide administrative support. dealing with incoming or outgoing mail. checking, recording and distributing mail, correspondence and documents. screening requests for meetings or appointments and helping to organise meetings. screening and recording leave and other staff members’ entitlements. organising and supervising filing systems. dealing with routine correspondence. taking shorthand, typing and managing file movement. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
412111,4121-11,School Secretary,4121,False,"School Secretary. use typewriters, personal computers or other word-processing equipment to transcribe correspondence and other documents, check and format documents prepared by other staff, deal with incoming and outgoing mail, screen requests for meetings or appointments, and perform a variety of administrative support tasks.. checking, formatting and transcribing correspondence, minutes and reports from dictation, electronic documents or written drafts to conform to office standards using the typewriter or other word processing equipment. using various computer software packages including spreadsheets to provide administrative support. dealing with incoming or outgoing mail. checking, recording and distributing mail, correspondence and documents. screening requests for meetings or appointments and helping to organise meetings. screening and recording leave and other staff members’ entitlements. organising and supervising filing systems. dealing with routine correspondence. taking shorthand, typing and managing file movement. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
412112,4121-12,Office Assistant Secretary,4121,False,"Office Assistant Secretary. use typewriters, personal computers or other word-processing equipment to transcribe correspondence and other documents, check and format documents prepared by other staff, deal with incoming and outgoing mail, screen requests for meetings or appointments, and perform a variety of administrative support tasks.. checking, formatting and transcribing correspondence, minutes and reports from dictation, electronic documents or written drafts to conform to office standards using the typewriter or other word processing equipment. using various computer software packages including spreadsheets to provide administrative support. dealing with incoming or outgoing mail. checking, recording and distributing mail, correspondence and documents. screening requests for meetings or appointments and helping to organise meetings. screening and recording leave and other staff members’ entitlements. organising and supervising filing systems. dealing with routine correspondence. taking shorthand, typing and managing file movement. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
412113,4121-13,Secretary/Assistant Secretary Grade 19,4121,False,"Secretary/Assistant Secretary Grade 19. use typewriters, personal computers or other word-processing equipment to transcribe correspondence and other documents, check and format documents prepared by other staff, deal with incoming and outgoing mail, screen requests for meetings or appointments, and perform a variety of administrative support tasks.. checking, formatting and transcribing correspondence, minutes and reports from dictation, electronic documents or written drafts to conform to office standards using the typewriter or other word processing equipment. using various computer software packages including spreadsheets to provide administrative support. dealing with incoming or outgoing mail. checking, recording and distributing mail, correspondence and documents. screening requests for meetings or appointments and helping to organise meetings. screening and recording leave and other staff members’ entitlements. organising and supervising filing systems. dealing with routine correspondence. taking shorthand, typing and managing file movement. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
422201,4222-01,Information Assistant Grade S19,4222,False,"Information Assistant Grade S19. provide advice and information to clients, respond to clients’ queries regarding an organisation’s goods, services or policies and process financial transactions via telephone or electronic communications media such as e-mail. They are located in premises that may be far from clients.. taking charge of incoming calls and messages from clients either responding to queries, handling calls about services or sorting complaints. issuing invoices or handling payments, if necessary. sending letters, information sheets and other documents to clients. advising clients of additional products or services. dealing with telephone requests for information or appointments. directing clients or patients to the appropriate location or person. taking any form of complaint or feedback from customers which is related to organisational operation and services. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
422202,4222-02,Appointments Clerk,4222,False,"Appointments Clerk. provide advice and information to clients, respond to clients’ queries regarding an organisation’s goods, services or policies and process financial transactions via telephone or electronic communications media such as e-mail. They are located in premises that may be far from clients.. taking charge of incoming calls and messages from clients either responding to queries, handling calls about services or sorting complaints. issuing invoices or handling payments, if necessary. sending letters, information sheets and other documents to clients. advising clients of additional products or services. dealing with telephone requests for information or appointments. directing clients or patients to the appropriate location or person. taking any form of complaint or feedback from customers which is related to organisational operation and services. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
422203,4222-03,Customer Service Supervisor,4222,False,"Customer Service Supervisor. provide advice and information to clients, respond to clients’ queries regarding an organisation’s goods, services or policies and process financial transactions via telephone or electronic communications media such as e-mail. They are located in premises that may be far from clients.. taking charge of incoming calls and messages from clients either responding to queries, handling calls about services or sorting complaints. issuing invoices or handling payments, if necessary. sending letters, information sheets and other documents to clients. advising clients of additional products or services. dealing with telephone requests for information or appointments. directing clients or patients to the appropriate location or person. taking any form of complaint or feedback from customers which is related to organisational operation and services. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
422204,4222-04,Call Centre Clerk,4222,False,"Call Centre Clerk. provide advice and information to clients, respond to clients’ queries regarding an organisation’s goods, services or policies and process financial transactions via telephone or electronic communications media such as e-mail. They are located in premises that may be far from clients.. taking charge of incoming calls and messages from clients either responding to queries, handling calls about services or sorting complaints. issuing invoices or handling payments, if necessary. sending letters, information sheets and other documents to clients. advising clients of additional products or services. dealing with telephone requests for information or appointments. directing clients or patients to the appropriate location or person. taking any form of complaint or feedback from customers which is related to organisational operation and services. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
422205,4222-05,Customer Service Assistant,4222,False,"Customer Service Assistant. provide advice and information to clients, respond to clients’ queries regarding an organisation’s goods, services or policies and process financial transactions via telephone or electronic communications media such as e-mail. They are located in premises that may be far from clients.. taking charge of incoming calls and messages from clients either responding to queries, handling calls about services or sorting complaints. issuing invoices or handling payments, if necessary. sending letters, information sheets and other documents to clients. advising clients of additional products or services. dealing with telephone requests for information or appointments. directing clients or patients to the appropriate location or person. taking any form of complaint or feedback from customers which is related to organisational operation and services. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
422206,4222-06,Call Centre Agent (Customer Service),4222,False,"Call Centre Agent (Customer Service). provide advice and information to clients, respond to clients’ queries regarding an organisation’s goods, services or policies and process financial transactions via telephone or electronic communications media such as e-mail. They are located in premises that may be far from clients.. taking charge of incoming calls and messages from clients either responding to queries, handling calls about services or sorting complaints. issuing invoices or handling payments, if necessary. sending letters, information sheets and other documents to clients. advising clients of additional products or services. dealing with telephone requests for information or appointments. directing clients or patients to the appropriate location or person. taking any form of complaint or feedback from customers which is related to organisational operation and services. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
422207,4222-07,Customer Contact Centre Information Clerk,4222,True,"Customer Contact Centre Information Clerk. provide advice and information to clients, respond to clients’ queries regarding an organisation’s goods, services or policies and process financial transactions via telephone or electronic communications media such as e-mail. They are located in premises that may be far from clients.. taking charge of incoming calls and messages from clients either responding to queries, handling calls about services or sorting complaints. issuing invoices or handling payments, if necessary. sending letters, information sheets and other documents to clients. advising clients of additional products or services. dealing with telephone requests for information or appointments. directing clients or patients to the appropriate location or person. taking any form of complaint or feedback from customers which is related to organisational operation and services. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
431101,4311-01,Administrative Assistant (Accounting) Grade 21,4311,False,"Administrative Assistant (Accounting) Grade 21. compute, classify and record numerical data to keep complete financial records. They perform any combination of routine calculating, notification and verifying duties to obtain primary financial data for use in management of accounting records.. checking figures, notification and documents for correct information, mathematical accuracy and proper codes. operating computers programmed with accounting software to record, store, and analyse information. classifying, recording and summarising numerical and financial data to compile and keep financial records using journals and ledgers or computers. calculating, preparing and issuing bills, invoices, account statements and other financial statements according to established procedures. compiling statistical, financial, accounting or audit reports and tables pertaining to such matters as cash receipts, expenditures, payable and receivable accounts, and profits and losses. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
431102,4311-02,Executive Assistant (Accounting) Grade 3,4311,False,"Executive Assistant (Accounting) Grade 3. compute, classify and record numerical data to keep complete financial records. They perform any combination of routine calculating, notification and verifying duties to obtain primary financial data for use in management of accounting records.. checking figures, notification and documents for correct information, mathematical accuracy and proper codes. operating computers programmed with accounting software to record, store, and analyse information. classifying, recording and summarising numerical and financial data to compile and keep financial records using journals and ledgers or computers. calculating, preparing and issuing bills, invoices, account statements and other financial statements according to established procedures. compiling statistical, financial, accounting or audit reports and tables pertaining to such matters as cash receipts, expenditures, payable and receivable accounts, and profits and losses. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
431103,4311-03,Ledger Clerk,4311,False,"Ledger Clerk. compute, classify and record numerical data to keep complete financial records. They perform any combination of routine calculating, notification and verifying duties to obtain primary financial data for use in management of accounting records.. checking figures, notification and documents for correct information, mathematical accuracy and proper codes. operating computers programmed with accounting software to record, store, and analyse information. classifying, recording and summarising numerical and financial data to compile and keep financial records using journals and ledgers or computers. calculating, preparing and issuing bills, invoices, account statements and other financial statements according to established procedures. compiling statistical, financial, accounting or audit reports and tables pertaining to such matters as cash receipts, expenditures, payable and receivable accounts, and profits and losses. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
431104,4311-04,Book-keeping Machine Clerk,4311,False,"Book-keeping Machine Clerk. compute, classify and record numerical data to keep complete financial records. They perform any combination of routine calculating, notification and verifying duties to obtain primary financial data for use in management of accounting records.. checking figures, notification and documents for correct information, mathematical accuracy and proper codes. operating computers programmed with accounting software to record, store, and analyse information. classifying, recording and summarising numerical and financial data to compile and keep financial records using journals and ledgers or computers. calculating, preparing and issuing bills, invoices, account statements and other financial statements according to established procedures. compiling statistical, financial, accounting or audit reports and tables pertaining to such matters as cash receipts, expenditures, payable and receivable accounts, and profits and losses. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
431105,4311-05,Book-keeping Clerk,4311,True,"Book-keeping Clerk. compute, classify and record numerical data to keep complete financial records. They perform any combination of routine calculating, notification and verifying duties to obtain primary financial data for use in management of accounting records.. checking figures, notification and documents for correct information, mathematical accuracy and proper codes. operating computers programmed with accounting software to record, store, and analyse information. classifying, recording and summarising numerical and financial data to compile and keep financial records using journals and ledgers or computers. calculating, preparing and issuing bills, invoices, account statements and other financial statements according to established procedures. compiling statistical, financial, accounting or audit reports and tables pertaining to such matters as cash receipts, expenditures, payable and receivable accounts, and profits and losses. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
431106,4311-06,Ledger Bookkeeper,4311,False,"Ledger Bookkeeper. compute, classify and record numerical data to keep complete financial records. They perform any combination of routine calculating, notification and verifying duties to obtain primary financial data for use in management of accounting records.. checking figures, notification and documents for correct information, mathematical accuracy and proper codes. operating computers programmed with accounting software to record, store, and analyse information. classifying, recording and summarising numerical and financial data to compile and keep financial records using journals and ledgers or computers. calculating, preparing and issuing bills, invoices, account statements and other financial statements according to established procedures. compiling statistical, financial, accounting or audit reports and tables pertaining to such matters as cash receipts, expenditures, payable and receivable accounts, and profits and losses. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
431107,4311-07,Account Clerk,4311,False,"Account Clerk. compute, classify and record numerical data to keep complete financial records. They perform any combination of routine calculating, notification and verifying duties to obtain primary financial data for use in management of accounting records.. checking figures, notification and documents for correct information, mathematical accuracy and proper codes. operating computers programmed with accounting software to record, store, and analyse information. classifying, recording and summarising numerical and financial data to compile and keep financial records using journals and ledgers or computers. calculating, preparing and issuing bills, invoices, account statements and other financial statements according to established procedures. compiling statistical, financial, accounting or audit reports and tables pertaining to such matters as cash receipts, expenditures, payable and receivable accounts, and profits and losses. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
431108,4311-08,Accounting Payable Clerk,4311,False,"Accounting Payable Clerk. compute, classify and record numerical data to keep complete financial records. They perform any combination of routine calculating, notification and verifying duties to obtain primary financial data for use in management of accounting records.. checking figures, notification and documents for correct information, mathematical accuracy and proper codes. operating computers programmed with accounting software to record, store, and analyse information. classifying, recording and summarising numerical and financial data to compile and keep financial records using journals and ledgers or computers. calculating, preparing and issuing bills, invoices, account statements and other financial statements according to established procedures. compiling statistical, financial, accounting or audit reports and tables pertaining to such matters as cash receipts, expenditures, payable and receivable accounts, and profits and losses. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
431109,4311-09,Accounting Receivable Clerk,4311,False,"Accounting Receivable Clerk. compute, classify and record numerical data to keep complete financial records. They perform any combination of routine calculating, notification and verifying duties to obtain primary financial data for use in management of accounting records.. checking figures, notification and documents for correct information, mathematical accuracy and proper codes. operating computers programmed with accounting software to record, store, and analyse information. classifying, recording and summarising numerical and financial data to compile and keep financial records using journals and ledgers or computers. calculating, preparing and issuing bills, invoices, account statements and other financial statements according to established procedures. compiling statistical, financial, accounting or audit reports and tables pertaining to such matters as cash receipts, expenditures, payable and receivable accounts, and profits and losses. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
431110,4311-10,Account and Promotion Clerk,4311,False,"Account and Promotion Clerk. compute, classify and record numerical data to keep complete financial records. They perform any combination of routine calculating, notification and verifying duties to obtain primary financial data for use in management of accounting records.. checking figures, notification and documents for correct information, mathematical accuracy and proper codes. operating computers programmed with accounting software to record, store, and analyse information. classifying, recording and summarising numerical and financial data to compile and keep financial records using journals and ledgers or computers. calculating, preparing and issuing bills, invoices, account statements and other financial statements according to established procedures. compiling statistical, financial, accounting or audit reports and tables pertaining to such matters as cash receipts, expenditures, payable and receivable accounts, and profits and losses. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
431111,4311-11,Invoice Clerk,4311,False,"Invoice Clerk. compute, classify and record numerical data to keep complete financial records. They perform any combination of routine calculating, notification and verifying duties to obtain primary financial data for use in management of accounting records.. checking figures, notification and documents for correct information, mathematical accuracy and proper codes. operating computers programmed with accounting software to record, store, and analyse information. classifying, recording and summarising numerical and financial data to compile and keep financial records using journals and ledgers or computers. calculating, preparing and issuing bills, invoices, account statements and other financial statements according to established procedures. compiling statistical, financial, accounting or audit reports and tables pertaining to such matters as cash receipts, expenditures, payable and receivable accounts, and profits and losses. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
431112,4311-12,Auction Clerk,4311,False,"Auction Clerk. compute, classify and record numerical data to keep complete financial records. They perform any combination of routine calculating, notification and verifying duties to obtain primary financial data for use in management of accounting records.. checking figures, notification and documents for correct information, mathematical accuracy and proper codes. operating computers programmed with accounting software to record, store, and analyse information. classifying, recording and summarising numerical and financial data to compile and keep financial records using journals and ledgers or computers. calculating, preparing and issuing bills, invoices, account statements and other financial statements according to established procedures. compiling statistical, financial, accounting or audit reports and tables pertaining to such matters as cash receipts, expenditures, payable and receivable accounts, and profits and losses. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
431113,4311-13,Administrative and Accounting Clerk,4311,False,"Administrative and Accounting Clerk. compute, classify and record numerical data to keep complete financial records. They perform any combination of routine calculating, notification and verifying duties to obtain primary financial data for use in management of accounting records.. checking figures, notification and documents for correct information, mathematical accuracy and proper codes. operating computers programmed with accounting software to record, store, and analyse information. classifying, recording and summarising numerical and financial data to compile and keep financial records using journals and ledgers or computers. calculating, preparing and issuing bills, invoices, account statements and other financial statements according to established procedures. compiling statistical, financial, accounting or audit reports and tables pertaining to such matters as cash receipts, expenditures, payable and receivable accounts, and profits and losses. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
431114,4311-14,Audit Clerk,4311,False,"Audit Clerk. compute, classify and record numerical data to keep complete financial records. They perform any combination of routine calculating, notification and verifying duties to obtain primary financial data for use in management of accounting records.. checking figures, notification and documents for correct information, mathematical accuracy and proper codes. operating computers programmed with accounting software to record, store, and analyse information. classifying, recording and summarising numerical and financial data to compile and keep financial records using journals and ledgers or computers. calculating, preparing and issuing bills, invoices, account statements and other financial statements according to established procedures. compiling statistical, financial, accounting or audit reports and tables pertaining to such matters as cash receipts, expenditures, payable and receivable accounts, and profits and losses. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
431115,4311-15,Credit Control Clerk,4311,False,"Credit Control Clerk. compute, classify and record numerical data to keep complete financial records. They perform any combination of routine calculating, notification and verifying duties to obtain primary financial data for use in management of accounting records.. checking figures, notification and documents for correct information, mathematical accuracy and proper codes. operating computers programmed with accounting software to record, store, and analyse information. classifying, recording and summarising numerical and financial data to compile and keep financial records using journals and ledgers or computers. calculating, preparing and issuing bills, invoices, account statements and other financial statements according to established procedures. compiling statistical, financial, accounting or audit reports and tables pertaining to such matters as cash receipts, expenditures, payable and receivable accounts, and profits and losses. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
431116,4311-16,Credit Clerk,4311,False,"Credit Clerk. compute, classify and record numerical data to keep complete financial records. They perform any combination of routine calculating, notification and verifying duties to obtain primary financial data for use in management of accounting records.. checking figures, notification and documents for correct information, mathematical accuracy and proper codes. operating computers programmed with accounting software to record, store, and analyse information. classifying, recording and summarising numerical and financial data to compile and keep financial records using journals and ledgers or computers. calculating, preparing and issuing bills, invoices, account statements and other financial statements according to established procedures. compiling statistical, financial, accounting or audit reports and tables pertaining to such matters as cash receipts, expenditures, payable and receivable accounts, and profits and losses. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
431117,4311-17,Credit Control Assistant,4311,False,"Credit Control Assistant. compute, classify and record numerical data to keep complete financial records. They perform any combination of routine calculating, notification and verifying duties to obtain primary financial data for use in management of accounting records.. checking figures, notification and documents for correct information, mathematical accuracy and proper codes. operating computers programmed with accounting software to record, store, and analyse information. classifying, recording and summarising numerical and financial data to compile and keep financial records using journals and ledgers or computers. calculating, preparing and issuing bills, invoices, account statements and other financial statements according to established procedures. compiling statistical, financial, accounting or audit reports and tables pertaining to such matters as cash receipts, expenditures, payable and receivable accounts, and profits and losses. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
431118,4311-18,Billing Clerk,4311,False,"Billing Clerk. compute, classify and record numerical data to keep complete financial records. They perform any combination of routine calculating, notification and verifying duties to obtain primary financial data for use in management of accounting records.. checking figures, notification and documents for correct information, mathematical accuracy and proper codes. operating computers programmed with accounting software to record, store, and analyse information. classifying, recording and summarising numerical and financial data to compile and keep financial records using journals and ledgers or computers. calculating, preparing and issuing bills, invoices, account statements and other financial statements according to established procedures. compiling statistical, financial, accounting or audit reports and tables pertaining to such matters as cash receipts, expenditures, payable and receivable accounts, and profits and losses. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
431119,4311-19,Property Clerk,4311,False,"Property Clerk. compute, classify and record numerical data to keep complete financial records. They perform any combination of routine calculating, notification and verifying duties to obtain primary financial data for use in management of accounting records.. checking figures, notification and documents for correct information, mathematical accuracy and proper codes. operating computers programmed with accounting software to record, store, and analyse information. classifying, recording and summarising numerical and financial data to compile and keep financial records using journals and ledgers or computers. calculating, preparing and issuing bills, invoices, account statements and other financial statements according to established procedures. compiling statistical, financial, accounting or audit reports and tables pertaining to such matters as cash receipts, expenditures, payable and receivable accounts, and profits and losses. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
431120,4311-20,Cost Clerk,4311,False,"Cost Clerk. compute, classify and record numerical data to keep complete financial records. They perform any combination of routine calculating, notification and verifying duties to obtain primary financial data for use in management of accounting records.. checking figures, notification and documents for correct information, mathematical accuracy and proper codes. operating computers programmed with accounting software to record, store, and analyse information. classifying, recording and summarising numerical and financial data to compile and keep financial records using journals and ledgers or computers. calculating, preparing and issuing bills, invoices, account statements and other financial statements according to established procedures. compiling statistical, financial, accounting or audit reports and tables pertaining to such matters as cash receipts, expenditures, payable and receivable accounts, and profits and losses. performing related tasks; and. supervising, scheduling and monitoring the tasks of other workers."
